SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-24-2017,Single Family Residential,10 Hedgerow Ln,Greenwich,CT,06831,2350000,6,5.5,old mill,8200,87120,1975,1516,287,,Sold,,,http://www.redfin.com/CT/Greenwich/10-Hedgerow-Ln-06831/home/107021423,Smart MLS,99166874,N,Y,41.0872943,-73.6497808
PAST SALE,,Single Family Residential,8 Starr St,Danbury,CT,06810,,3,1.0,,1144,7405,1928,,,,Sold,,,http://www.redfin.com/CT/Danbury/8-Starr-St-06810/home/106992527,Smart MLS,,N,Y,41.3897704,-73.4360915
PAST SALE,July-31-2017,Single Family Residential,21 Woodbury Dr,Danbury,CT,06811,252000,3,1.5,Stadley Rough,1482,27878,1968,1540,170,,Sold,,,http://www.redfin.com/CT/Danbury/21-Woodbury-Dr-06811/home/106995033,Smart MLS,99190173,N,Y,41.4246677,-73.4351247
PAST SALE,,Condo/Co-op,166 Old Brookfield Rd Unit 17B3,Danbury,CT,06811,152000,2,1.0,,1069,,1984,,142,,,,,http://www.redfin.com/CT/Danbury/166-Old-Brookfield-Rd-06811/unit-17B3/home/106987122,,,N,Y,41.4223064,-73.4240294
PAST SALE,May-23-2017,Single Family Residential,7 Judith Dr,Danbury,CT,06811,388000,4,2.5,King St.,4064,57934,1978,1609,95,,Sold,,,http://www.redfin.com/CT/Danbury/7-Judith-Dr-06811/home/106992428,Smart MLS,99173926,N,Y,41.4261075,-73.5069773
PAST SALE,November-8-2017,Single Family Residential,43 Jericho Rd N,Sherman,CT,06784,739000,4,4.5,Sherman,4032,120225,1960,1440,183,,Sold,,,http://www.redfin.com/CT/Sherman/43-Jericho-Rd-N-06784/home/107170328,Smart MLS,170005578,N,Y,41.5927564,-73.4923878
PAST SALE,April-3-2017,Single Family Residential,20 Ramapoo Hill Rd,Ridgefield,CT,06877,587500,3,2.0,Village Center,2714,10018,1964,1659,216,,Sold,,,http://www.redfin.com/CT/Ridgefield/20-Ramapoo-Hill-Rd-06877/home/53646673,Smart MLS,99167785,N,Y,41.289764,-73.5137884
PAST SALE,December-7-2017,Single Family Residential,1 Lakecrest Dr,Danbury,CT,06811,392500,5,2.5,Aunt Hack,2776,45302,1968,1411,141,,Sold,,,http://www.redfin.com/CT/Danbury/1-Lakecrest-Dr-06811/home/106993735,Smart MLS,170009823,N,Y,41.4092808,-73.5165708
PAST SALE,October-5-2017,Condo/Co-op,18 Keeler CL #18,Ridgefield,CT,06877,234000,2,2.0,Village Center,1372,,1970,1474,171,379,Sold,,,http://www.redfin.com/CT/Ridgefield/18-Keeler-Close-06877/unit-18/home/148642899,Smart MLS,99193096,N,Y,41.2872798,-73.4953036
PAST SALE,June-15-2017,Single Family Residential,65 Woodridge Circle Cir,New Canaan,CT,06840,1650000,4,2.5,New Canaan,4030,88426,1958,1586,409,,Sold,,,http://www.redfin.com/CT/New-Canaan/65-Woodridge-Cir-06840/home/107235810,Smart MLS,99172603,N,Y,41.1641407,-73.5284225
