,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
2238,PAST SALE,June-26-2017,Single Family Residential,15 Quarter Horse Dr,Ellington,CT,6029,615000.0,4.0,4.5,Ellington,4312.0,196455.0,2006.0,1575.0,143.0,,Sold,,,http://www.redfin.com/CT/Ellington/15-Quarter-Horse-Dr-06029/home/54248649,Smart MLS,G10199012,N,Y,41.8941614,-72.4463181
2239,PAST SALE,June-23-2017,Single Family Residential,362 Gurleyville Rd,Mansfield,CT,6268,210000.0,4.0,1.5,Storrs,2064.0,33105.0,1960.0,1578.0,102.0,,Sold,,,http://www.redfin.com/CT/Storrs/362-Gurleyville-Rd-06268/home/53787052,Smart MLS,G10196656,N,Y,41.8149092,-72.216739
2240,PAST SALE,September-5-2017,Single Family Residential,153 Puddin Ln,Mansfield,CT,6250,219000.0,3.0,2.0,Mansfield,1236.0,47916.0,1974.0,1504.0,177.0,,Sold,,,http://www.redfin.com/CT/Mansfield-Center/153-Puddin-Ln-06250/home/53789351,Smart MLS,G10229459,N,Y,41.7416144,-72.2083644
2241,PAST SALE,September-29-2017,Single Family Residential,57 Lake Rd,Coventry,CT,6238,155000.0,1.0,1.0,Coventry,1010.0,34848.0,1935.0,1480.0,153.0,17.0,Sold,,,http://www.redfin.com/CT/Coventry/57-Lake-Rd-06238/home/54450158,Smart MLS,170008905,N,Y,41.779959,-72.335382
2242,PAST SALE,,Single Family Residential,254 Deepwood Dr,Amston,CT,6231,150000.0,2.0,1.0,,921.0,20038.0,1950.0,,163.0,,,,,http://www.redfin.com/CT/Amston/254-Deepwood-Dr-06231/home/54031683,,,N,Y,41.6190511,-72.3263262
2243,PAST SALE,,Condo/Co-op,60 Barber's Way,Hebron,CT,6248,267500.0,2.0,2.0,,1574.0,,2006.0,,170.0,,,,,http://www.redfin.com/CT/Hebron/60-Barber-s-Way-06248/home/54029561,,,N,Y,41.6632822,-72.3525529
2244,PAST SALE,June-19-2017,Single Family Residential,124 Beech Mountain Rd,Mansfield,CT,6250,290000.0,3.0,2.5,Mansfield,2288.0,122839.0,1974.0,1582.0,127.0,,Sold,,,http://www.redfin.com/CT/Mansfield-Center/124-Beech-Mountain-Rd-06250/home/53789395,Smart MLS,G10166219,N,Y,41.7516448,-72.1966971
2245,PAST SALE,June-16-2017,Single Family Residential,94 School Rd,Bolton,CT,6043,225000.0,4.0,3.0,Bolton,1340.0,520106.0,1978.0,1585.0,168.0,,Sold,,,http://www.redfin.com/CT/Bolton/94-School-Rd-06043/home/53986235,Smart MLS,G10190800,N,Y,41.7499581,-72.4206731
2246,PAST SALE,December-27-2017,Single Family Residential,137 Monson Rd,Stafford,CT,6076,150000.0,3.0,2.0,Stafford Springs,1373.0,12196.0,1929.0,1391.0,109.0,,Sold,,,http://www.redfin.com/CT/Stafford-Springs/137-Monson-Rd-06076/home/52271516,Smart MLS,170001121,N,Y,41.9897982,-72.3164749
2247,PAST SALE,,Single Family Residential,12 W End St,Stafford Springs,CT,6076,75000.0,2.0,1.0,,600.0,15246.0,1940.0,,125.0,,,,,http://www.redfin.com/CT/Stafford-Springs/12-W-End-St-06076/home/53904041,,,N,Y,41.9555149,-72.3163742
2248,PAST SALE,August-4-2017,Single Family Residential,5 Kim Cir,Tolland,CT,6084,342500.0,3.0,2.5,Tolland,2608.0,50529.0,1986.0,1536.0,131.0,,Sold,,,http://www.redfin.com/CT/Tolland/5-Kim-Cir-06084/home/54111829,Smart MLS,G10221146,N,Y,41.8618289,-72.3284537
2249,PAST SALE,October-23-2017,Single Family Residential,121 Charles St,Tolland,CT,6084,362500.0,4.0,2.5,Tolland,2244.0,60983.0,1999.0,1456.0,162.0,,Sold,,,http://www.redfin.com/CT/Tolland/121-Charles-St-06084/home/54112875,Smart MLS,G10233382,N,Y,41.9220302,-72.3269275
2250,PAST SALE,December-1-2017,Single Family Residential,8 E Porter Rd,Ellington,CT,6029,395000.0,3.0,2.5,Ellington,2400.0,267022.0,2001.0,1417.0,165.0,,Sold,,,http://www.redfin.com/CT/Ellington/8-E-Porter-Rd-06029/home/54248102,Smart MLS,G10231454,N,Y,41.9426328,-72.4088225
2251,PAST SALE,June-9-2017,Single Family Residential,31 Hillcrest Dr,Tolland,CT,6084,185000.0,3.0,2.0,Tolland,1440.0,15245.0,1980.0,1592.0,128.0,,Sold,,,http://www.redfin.com/CT/Tolland/31-Hillcrest-Dr-06084/home/54109951,Smart MLS,G10204327,N,Y,41.864767,-72.4004084
2252,PAST SALE,December-12-2017,Condo/Co-op,2 Hawthorn Hl #2,Tolland,CT,6084,295000.0,2.0,2.5,Tolland,2152.0,,2006.0,1406.0,137.0,355.0,Sold,,,http://www.redfin.com/CT/Tolland/2-Hawthorn-Hl-06084/unit-2/home/144518369,Smart MLS,170025753,N,Y,41.9050888,-72.3895886
2253,PAST SALE,,Single Family Residential,23 Brendan St,Stafford Springs,CT,6076,88500.0,3.0,1.0,,1132.0,28750.0,1950.0,,78.0,,,,,http://www.redfin.com/CT/Stafford-Springs/23-Brendan-St-06076/home/53904508,,,N,Y,41.9580471,-72.305225
2254,PAST SALE,May-4-2017,Condo/Co-op,27 Quail Hollow CL #27,Vernon,CT,6066,195000.0,2.0,2.0,Vernon,1384.0,,2002.0,1628.0,141.0,245.0,Sold,,,http://www.redfin.com/CT/Vernon/27-Quail-Hollow-Cl-06066/unit-27/home/144522974,Smart MLS,G10182377,N,Y,41.846945,-72.4990107
2255,PAST SALE,May-30-2017,Single Family Residential,36 Newmarker Rd,Vernon,CT,6066,261000.0,4.0,2.5,Vernon,1924.0,22651.0,1973.0,1602.0,136.0,,Sold,,,http://www.redfin.com/CT/Vernon/36-New-Marker-Rd-06066/home/54340348,Smart MLS,G10197330,N,Y,41.8523314,-72.4986609
2256,PAST SALE,October-3-2017,Vacant Land,10 Birch Hill Dr,Tolland,CT,6084,76525.0,,,Tolland,,165528.0,,1476.0,,,Sold,,,http://www.redfin.com/CT/Tolland/10-Birch-Hill-Dr-06084/home/54108771,Smart MLS,170008476,N,Y,41.8798194,-72.3977999
2257,PAST SALE,July-21-2017,Single Family Residential,9 Shepard Way,Ellington,CT,6029,500000.0,3.0,2.5,Ellington,3152.0,43995.0,2004.0,1550.0,159.0,,Sold,,,http://www.redfin.com/CT/Ellington/9-Shepard-Way-06029/home/54248182,Smart MLS,G10216998,N,Y,41.8712557,-72.5132267
2258,PAST SALE,October-19-2017,Single Family Residential,1 Neils Way,Ellington,CT,6029,279000.0,2.0,2.5,Windermere Village,1842.0,,2016.0,1460.0,151.0,185.0,Sold,,,http://www.redfin.com/CT/ELLINGTON/1-NEILS-WAY-06029/home/54248875,Smart MLS,G10100253,N,Y,41.872696,-72.478127
2259,PAST SALE,August-17-2017,Condo/Co-op,242 Talcottville Rd #201,Vernon,CT,6066,112000.0,2.0,1.0,Vernon,1046.0,,1985.0,1523.0,107.0,112.0,Sold,,,http://www.redfin.com/CT/Vernon/242-Talcottville-Rd-06066/unit-201/home/54337352,Smart MLS,G10228544,N,Y,41.8363646,-72.4897233
2260,PAST SALE,July-24-2017,Single Family Residential,82 Windsor Ave,Vernon,CT,6066,132000.0,3.0,1.0,Vernon,1060.0,9583.0,1952.0,1547.0,125.0,,Sold,,,http://www.redfin.com/CT/Vernon/82-Windsor-Ave-06066/home/54338393,Smart MLS,P10225921,N,Y,41.8649543,-72.4750712
2261,PAST SALE,December-1-2017,Condo/Co-op,80 Country Ln #49,Vernon,CT,6066,123190.0,2.0,1.5,Rockville,1226.0,,1988.0,1417.0,100.0,235.0,Sold,,,http://www.redfin.com/CT/Vernon/80-Country-Ln-06066/unit-49/home/54339358,Smart MLS,170009309,N,Y,41.859463,-72.4715465
2262,PAST SALE,July-28-2017,Single Family Residential,246 Tunnel Rd,Vernon,CT,6066,342883.0,4.0,2.5,Vernon,2713.0,47480.0,2001.0,1543.0,126.0,,Sold,,,http://www.redfin.com/CT/Vernon/246-Tunnel-Rd-06066/home/54341828,Smart MLS,G10217510,N,Y,41.8249638,-72.462842
2263,PAST SALE,December-15-2017,Single Family Residential,35 Miriam Dr,Vernon,CT,6066,170000.0,3.0,1.0,Vernon,936.0,23086.0,1959.0,1403.0,182.0,,Sold,,,http://www.redfin.com/CT/Vernon/35-Miriam-Dr-06066/home/54340661,Smart MLS,170027171,N,Y,41.831331,-72.488507
2264,PAST SALE,November-22-2017,Single Family Residential,12 Chase Hollow Rd #12,Ellington,CT,6029,319000.0,3.0,3.0,Ellington,2094.0,,2009.0,1426.0,152.0,185.0,Sold,,,http://www.redfin.com/CT/Ellington/Chase-Hollow-Rd-06029/unit-12/home/144535151,Smart MLS,170007558,N,Y,41.872327,-72.474774
2265,PAST SALE,August-30-2017,Single Family Residential,34&36 Hallie Ln,Somers,CT,6071,800000.0,5.0,4.5,Somers,5262.0,112385.0,1993.0,1510.0,152.0,,Sold,,,http://www.redfin.com/CT/Somers/36-Hallie-Ln-06071/home/53777786,MLS PIN,72184792,N,Y,42.0027581,-72.4234335
2266,PAST SALE,May-24-2017,Single Family Residential,148 Wales Rd,Stafford,CT,6076,63139.0,3.0,1.0,Stafford Springs,1541.0,69696.0,1985.0,1608.0,41.0,,Sold,,,http://www.redfin.com/CT/Stafford-Springs/148-Wales-Rd-06076/home/53902687,Smart MLS,G10181462,N,Y,42.0251886,-72.2454988
2267,PAST SALE,,Other,OAKWOOD LN,COLUMBIA,CT,6237,6000.0,,,,,87120.0,,,,,,,,http://www.redfin.com/CT/COLUMBIA/OAKWOOD-LN-06237/home/53774760,,,N,Y,41.724478,-72.312827
2268,PAST SALE,September-8-2017,Single Family Residential,51 Codfish Falls Rd,Mansfield,CT,6268,320000.0,4.0,1.5,Storrs,3239.0,381585.0,1966.0,1501.0,99.0,,Sold,,,http://www.redfin.com/CT/Storrs/51-Codfish-Falls-Rd-06268/home/53786915,Smart MLS,G10230886,N,Y,41.8182877,-72.2245104
2269,PAST SALE,November-8-2017,Single Family Residential,82 Mulberry Rd,Mansfield,CT,6250,220000.0,3.0,1.5,Mansfield Center,1196.0,17424.0,1958.0,1440.0,184.0,,Sold,,,http://www.redfin.com/CT/Mansfield-Center/82-Mulberry-Rd-06250/home/53788161,Smart MLS,170011600,N,Y,41.790595,-72.2038299
2270,PAST SALE,,Single Family Residential,10 Kaya Ln,Mansfield Center,CT,6250,500000.0,3.0,3.0,,2574.0,371567.0,1989.0,,194.0,,,,,http://www.redfin.com/CT/Mansfield-Center/10-Kaya-Ln-06250/home/53788760,,,N,Y,41.7704523,-72.1688469
2271,PAST SALE,July-10-2017,Single Family Residential,139 Pinney Hill Rd,Willington,CT,6279,178500.0,3.0,1.5,Willington,1515.0,124146.0,1962.0,1561.0,118.0,,Sold,,,http://www.redfin.com/CT/Willington/139-Pinney-Hill-Rd-06279/home/54048589,Smart MLS,G10214284,N,Y,41.8517928,-72.2971873
2272,PAST SALE,January-9-2018,Single Family Residential,56 Noah Ln,Tolland,CT,6084,479000.0,5.0,3.5,Tolland,4002.0,70131.0,2000.0,1378.0,120.0,,Sold,,,http://www.redfin.com/CT/Tolland/56-Noah-Ln-06084/home/54112403,Smart MLS,G10231361,N,Y,41.8408684,-72.3751617
2273,PAST SALE,December-21-2017,Condo/Co-op,74 Independence Dr #74,Mansfield,CT,6250,194500.0,3.0,2.5,Mansfield,1612.0,,1997.0,1397.0,121.0,305.0,Sold,,,http://www.redfin.com/CT/Mansfield-Center/74-Independence-Dr-06250/unit-74/home/144531298,Smart MLS,G10229599,N,Y,41.7369131,-72.2138506
2274,PAST SALE,November-9-2017,Single Family Residential,42 Joshua Ln,Coventry,CT,6238,288000.0,3.0,2.0,Coventry,1960.0,123710.0,1995.0,1439.0,147.0,,Sold,,,http://www.redfin.com/CT/Coventry/42-Joshua-Ln-06238/home/54448767,Smart MLS,170009847,N,Y,41.8193321,-72.3649421
2275,PAST SALE,September-22-2017,Single Family Residential,157 Standish Rd,Coventry,CT,6238,162000.0,1.0,1.0,Coventry,506.0,4791.0,1950.0,1487.0,320.0,,Sold,,,http://www.redfin.com/CT/Coventry/157-Standish-Rd-06238/home/54449944,Smart MLS,G10228300,N,Y,41.7805689,-72.3313327
2276,PAST SALE,January-22-2018,Single Family Residential,183 Root Rd,Coventry,CT,6238,305000.0,3.0,2.5,Coventry,2030.0,283140.0,2017.0,1365.0,150.0,,Sold,,,http://www.redfin.com/CT/Coventry/183-Root-Rd-06238/home/54448186,Smart MLS,E10186131,N,Y,41.7762024,-72.3025682
2277,PAST SALE,August-4-2017,Single Family Residential,30 Windy Hill Rd,Coventry,CT,6238,410531.0,4.0,2.5,Windy Hill,2350.0,118483.0,2016.0,1536.0,175.0,,Sold,,,http://www.redfin.com/CT/Coventry/30-Windy-Hill-Rd-06238/home/109643856,Smart MLS,G10186533,N,Y,41.8093449,-72.3347579
2278,PAST SALE,May-9-2017,Condo/Co-op,94 Stonehouse Rd #35,Coventry,CT,6238,365400.0,2.0,2.0,Coventry,1630.0,,2017.0,1623.0,224.0,308.0,Sold,,,http://www.redfin.com/CT/Coventry/94-Stonehouse-Rd-06238/unit-35/home/143753736,Smart MLS,G10186784,N,Y,41.7705847,-72.301674
2279,PAST SALE,June-12-2017,Single Family Residential,205 Twin Hills Dr,Coventry,CT,6238,100000.0,2.0,1.0,Coventry,842.0,31798.0,1958.0,1589.0,119.0,,Sold,,,http://www.redfin.com/CT/Coventry/205-Twin-Hills-Dr-06238/home/54449550,Smart MLS,G10216343,N,Y,41.7999164,-72.4064191
